Sno,Title,Date,User,text
11790,FLCL,2022-03-12,Chilli_,"I. LOVE. Fooly Cooly. Though my love for it wasn’t immediate, similar to most I didn’t understand it after my first watch and foolishly shrugged it off as nonsense, however"
11791,Blue Gender,2022-03-12,WitchFromMercury,"I thought the first half of the show was great. Military mecha done right unlike the painfully slow Gasaraki, also from this same director. It starts off right in the"
11792,Ansatsu Kyoushitsu,2022-03-12,samtheduck,"I had started watching Assassination Classroom back in 2020 but never got to finish it, but I've just now finished it! Here's my review: - - The negative parts of"
11793,Sword Art Online,2022-03-12,0zzy68,This is the only anime that I have finished 3 times. It's value comes from the romance that really pulls at your heartstrings when two young lovers are constantly fearing
11794,Cowboy Bebop,2022-03-12,Moomochi,"Out of 100 Nobles watching… 100 were impressed! I have watched Cowboy Bebop many times, many many times. The entire series in one sitting? Maybe three times after this most"
11795,Kotarou wa Hitorigurashi,2022-03-12,11th1,"First, I recommend watching this anime with caution for those who have experienced an eating disorder, child abuse, abuse, or negligence because it can be a lot for some people."
11796,One Piece Movie 06: Omatsuri Danshaku to Himitsu no Shima,2022-03-12,ImVodkAna,I'm watching all the films in order of release and I must say that this film exceed my expectations. Most of the reviews of this film describe as a dark
11797,ef: A Tale of Melodies.,2022-03-12,gardas,"Firstly dear viewer, please do not judge this anime as old because this anime has really unique drawings. Frankly, I don't want to talk about much of the story, because"
11798,Cinnamon the Movie,2022-03-12,BeesWaxx,such a great movie 10/10 it portrays our modern society and puts you into critical thinking about the meaning of life. I would prefer it id the evil dough turned
11799,Gekkan Shoujo Nozaki-kun,2022-03-12,itsChopSticks,"Things to know: I'm not a professional, just a fan. No spoilers Grammatical errors are made (unless they're not then, ayyyy) Don't let this review sway you away from watching"
11800,Sasaki to Miyano,2022-03-12,Nyuchu,As a BL veteran of 15+ years (LOL) I can say without a doubt that this work is a masterpiece. It's one of the few realistic depictions of exploring one's
11801,Ao Haru Ride,2022-03-12,HanamiAiri,The only problem of this anime is that it don’t have more seasons to watch and don’t have an end. I had to read the manga just to see what
11802,Sono Bisque Doll wa Koi wo Suru,2022-03-12,iridiumsky,"Now I haven't given many shows a 10/10. Especially in the romance category. BUT, this show is a masterpiece. This is my first written review but I'll try to do"
11803,Horimiya,2022-03-12,AbawaKawama,"[Overall score : 8/10] A very worked anime, a very beautiful art, the sounds are of very good quality. Horimiya's life gives you a desire to continue the anime, the"
11804,Kaizoku Oujo,2022-03-12,Mione48,"Kaizoku Oujo is like a fairytale, a brand new world where pirates and magic are united. The ost, the animation and the characters were all attractive. Fena, Yukimaru, Shitan,Enju, Kaede,Tsubaki,"
11805,Kaze ga Tsuyoku Fuiteiru,2022-03-12,Cool0509,since i watch haikkyu 2 years ago i was constantrly searching a sport anime that has the same level and sometimes i watched really good thing but were really not
11806,Sakura-sou no Pet na Kanojo,2022-03-12,Randomaccc17,"So i just saw that people actually criticizes this masterpiece , so Im giving a score out of 10 ! Animation : 10/10 Awesome work ! Story 10/10 Awesome work"
11807,Kimetsu no Yaiba,2022-03-12,theanimetourist,"Overall, I would recommend Demon Slayer Kimetsu no Yaiba to most anime fans! It is very light on power systems in comparison to other shounen such as Hunter x Hunter"
11808,Corrector Yui,2022-03-12,Fashion_Mage,"Initially airing in 1999 to 2000, Corrector Yui has only very recently been fully translated to English, which is why there hasn't been much discussion or reviews for it. [Theme"
11809,"Komi-san wa, Comyushou desu.",2022-03-12,Hamtier,A great show but has alot of clichés that grow very tiresome this show relies heavily on one-note stereotypes for the side characters which i can see people growing weary
11810,Blue Period,2022-03-12,roxyy_kouhai,"This'll be a brief review and not a detailed analysis. 'Blue Period', adapted from Manga series written and illustrated by Tsubasa Yamaguchi, is a Fall 2021 Anime produced by Seven"
11811,Vinland Saga,2022-03-12,roxyy_kouhai,"Actually I decided not to write any spoiler free reviews anymore. But when you finish an incomplete adaptation and absolutely loved it,I think this is the best way to show"
11812,JoJo no Kimyou na Bouken (TV),2022-03-12,lFrogs,"**THIS REVIEW MIGHT CONTAIN SPOILERS FOR PARTS 1 - 5** A truly bizarre and abstract story of the Joestars, a line of ancestry spread across the course of hundreds of"
11813,Fruits Basket 1st Season,2022-03-12,roxyy_kouhai,"I don't generally write spoiler free reviews but I'll make an exception for this. Mainly because this review will cover a brief analysis of all the three seasons,just what to"
11814,Death Parade,2022-03-12,lFrogs,An interesting 1-cour series brought to you by a one-shot to test the waters for this new eye opening concept by Yuzuru Tachikawa. An example of giving the new writer
11815,Howl no Ugoku Shiro,2022-03-12,lFrogs,"Ah yes, Ghibli, the Walt Disney of anime, and Japanese cinematic production, responsible for some of the most iconic creations and films in the Japanese film industry and even a"
11816,Xingchen Bian: Xingchen Yao Hai,2022-03-12,math20082,Welcome to Xingchen Bian season 3 ! If you painfully survived season 2 and you're wondering if you should continue then congrats because it gets better. This season and the
11817,Hataraku Saibou,2022-03-12,poisonousfay,"\"This is my first review here on MAL and this anime deserves it (: \"\"Stuff like this is always happening around me!\"\" -Red Blood Cell. This is an awesome anime\""
11818,Mermaid Melody Pichi Pichi Pitch Pure,2022-03-12,mahoutoons,"WARNING: This review may contain spoilers The second season of Mermaid Melody is one of those shows where when its good, its REALLY good, but when its bad, its terrible."
11819,Sonny Boy,2022-03-12,Lainsbearsuit,"To start with the good, the sound and the visuals of Sonny Boy are stunning. It's only 12 episodes so it's worth watching for that alone. It also strikes me"
11820,Dr. Stone: Stone Wars,2022-03-12,WangthePhonk,"I liked this season a lot, but the pacing towards the end just got more and more stretched out. The first few episodes are fine— great even. However, several extremely"
11821,Meng Qi Shi Shen: Zaijie Liangyuan,2022-03-12,sheruchan,STORY: 7/10 Season 2 of Meng Qi Shi Shen delivers more fun food adventures with the introduction of new characters and even more mouth-watering food scenes. The story continues by
11822,Mermaid Melody Pichi Pichi Pitch,2022-03-11,mahoutoons,"WARNING: This review may contain spoilers If I watched this when I was a kid, I definitely would've loved it. Rainbow mermaids are right up my alley. But even though"
11823,Kimetsu no Yaiba: Yuukaku-hen,2022-03-11,Swagman_28,Overall: 10 Story: 6 Art: 10 (But really I'd give it a 12) Sound: 9 Character: 7 Enjoyment: 10 It's hard to put into words what made me actually take
11824,Sasaki to Miyano,2022-03-11,chi4you,STORY: Do you remember the bubbly warm feeling when you watch a heartwarming shoujo anime? This is it. Sasamiya is one of the most wholesome shows this season. It is
11825,Mononoke,2022-03-11,internetdude,"This is my first review, bear with me. Mononoke follows the medicine seller and his travels across ancient japan as he experiences many paranormal and spiritual happenings in an exciting"
11826,Tokyo Ghoul,2022-03-11,lamaraptor,"After hearing that intro song for years without the context of what it's from, I finally watched Tokyo Ghoul. Does it live up to it's own hype? Maybe a little."
11827,Burn Up Excess,2022-03-11,bobroccoli,This one is just so ridiculous. I think I'll be saying this a lot in my reviews: it's so bad it's good. I love it when a film manages to
11828,Horimiya,2022-03-11,bobroccoli,This anime has great music. It also has great art and a silly feel to it. I think that silliness is what a viewer should expect out of a school
11829,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai.",2022-03-11,you_know_who11,This show just makes your heart warm with it feel good vibes. Not a super deep story but that's ok not everything needs to have this epic story to be
11830,Omoide no Marnie,2022-03-11,lancerlvr,"When I began watching this movie I thought it was going to be slightly boring, as I counited on I realized it was quite a peaceful movie but then I"
11831,Rhythmens,2022-03-11,NextUniverse,"Rhythmens is a story about life, that's it. Like seriously. There is nothing more to go on about it discluding any analysis on technicalities and the impacts it has on"
11832,Kotarou wa Hitorigurashi,2022-03-11,xdUNYO,This is my first review on MAL so don't judge too hard on it. Out of all the animes I've seen so far this is probably one of the more
11833,K-On!!,2022-03-11,Naneo,"This anime take place entirely in their 3rd year. Except for one junior who still in her 2nd year. Even though there is a music genre, don't expect a lot"
11834,Ba Ma Laizi Er Ciyuan,2022-03-11,bushman66,"ACG = Animation, Comics and Games (in Chinese culture). Ba Ma Laizi Er Ciyuan or my ACG parents is similar to otaku culture in Japan. Qi the girl MC has"
11835,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",2022-03-11,hbaby1093,"I was very eager to start this show when I saw it was airing, but sadly, it hasn't met my expectations. It was entirely lackluster throughout the beginning episodes, and"
11836,Haibane Renmei,2022-03-11,dashthegreat,"Honestly, this is a must watch and despite being a bit slice-of-life, it has awesome world-building and a mysterious quality to it. Very though provoking, and it moved me to"
11837,Kimetsu no Yaiba: Yuukaku-hen,2022-03-11,SpectreHub,Not in a reviewing mood but I need to make it a habit as I watch more and more animes but then eventually forget about them. Demon Slayer is quite
11838,Zero no Tsukaima,2022-03-11,AyemAFK,"It was 8,28 for me with my own aspects of review. Stories; 8,1 The concept of a good story for isekai by bringing Adventure and Mystery makes this anime has"
11839,Gatchaman Crowds: Insight,2022-03-11,OneFaintingRobin,"Even when you watch a lot of stuff, it's rare that a show comes along that just hits you exactly where it needs to, to just capture you in a"
11840,Devilman: Crybaby,2022-03-11,itzz_dotty,"\"Let's be honest, the only way to describe this anime is \"\"Fascinating yet disturbing\"\" -Story 7/10- Basically very kind hearted dude becomes a devilman"
